median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,medianhousevalue
5.7914,52,1294.0,175.0,434.0,180.0,32.76,-117.19,13.122367377396328
4.3833,6,1868.0,289.0,750.0,247.0,33.56,-117.1,12.636558767583637
3.3261,16,4507.0,1049.0,2261.0,959.0,35.36,-119.05,11.68183244734232
4.4375,10,3063.0,497.0,1168.0,507.0,39.13,-121.05,12.12865690103214
5.2128,49,792.0,136.0,331.0,137.0,36.97,-122.04,12.382547979752006
2.1702,27,3055.0,677.0,1407.0,610.0,35.12,-120.59,12.09904963758644
3.3295,17,1106.0,207.0,466.0,180.0,38.92,-120.0,11.748795687555171
2.2109,23,1920.0,454.0,1161.0,358.0,34.11,-117.24,11.200964361058276
7.5582,38,1107.0,194.0,518.0,195.0,34.23,-118.26,12.48257116452228
3.8194,21,1864.0,388.0,1498.0,389.0,32.71,-117.06,11.741661349996177
4.375,34,1127.0,185.0,588.0,181.0,33.85,-117.88,12.3225259085418
3.6118,24,1741.0,289.0,564.0,231.0,38.53,-122.4,12.422799654798252
4.1264,15,6248.0,1249.0,3795.0,1128.0,33.95,-117.47,11.732871910985468
2.5263,48,2544.0,532.0,1357.0,498.0,34.01,-118.31,11.703554089007538
7.5372,28,3081.0,460.0,1260.0,461.0,37.34,-122.04,12.977571104102678
2.0278,33,1239.0,250.0,648.0,227.0,37.13,-120.26,10.981914140544824
3.9632,25,1938.0,457.0,1280.0,425.0,34.18,-118.54,12.389647583180738
3.1875,13,3839.0,715.0,1486.0,532.0,38.02,-120.27,11.510933482289436
2.5686,25,2945.0,914.0,2313.0,832.0,33.97,-118.04,12.086731521684555
6.8806,16,3326.0,419.0,1272.0,402.0,37.74,-121.93,12.746945301848456
4.7068,6,7995.0,1458.0,4771.0,1376.0,32.62,-116.98,12.124325569579169
2.4554,30,1677.0,358.0,1159.0,365.0,36.2,-119.08,11.021918808236205
6.887,37,627.0,95.0,259.0,106.0,33.77,-118.32,13.122367377396328
2.6509,25,6902.0,2138.0,3136.0,1844.0,34.05,-118.46,12.923914877701906
5.575,10,6435.0,1040.0,3242.0,1030.0,35.39,-119.08,11.792078770667636
4.6875,20,1896.0,456.0,1069.0,436.0,37.41,-122.08,12.573839347853667
7.3343,37,2839.0,390.0,1006.0,400.0,38.58,-121.37,12.54397600047002
3.2763,29,2685.0,642.0,1085.0,599.0,34.17,-118.44,12.54040330489666
2.6619,25,3076.0,856.0,2868.0,752.0,34.13,-117.9,11.67505281781187
3.25,16,1377.0,296.0,830.0,279.0,39.37,-123.75,11.927687224983488
2.6823,19,4651.0,1281.0,2917.0,1121.0,33.97,-118.36,11.86710429621008
3.5659,24,8264.0,2437.0,3148.0,2274.0,34.09,-118.38,12.5471805493952
5.0072,44,2153.0,375.0,947.0,364.0,33.79,-118.13,12.37243841643669
3.0125,23,4138.0,1171.0,3911.0,1068.0,34.2,-118.38,12.110117757946444
1.4866,39,1181.0,310.0,901.0,281.0,37.78,-122.44,12.377927112974284
12.7296,27,10806.0,1440.0,3511.0,1352.0,34.11,-118.43,13.122367377396328
4.175,14,5487.0,1024.0,2823.0,979.0,37.14,-121.64,12.34496899599742
3.463,8,2870.0,526.0,1307.0,451.0,39.08,-121.04,12.214541681788218
9.5221,48,3623.0,528.0,1282.0,516.0,34.05,-118.48,13.122367377396328
2.3464,30,1433.0,397.0,1110.0,346.0,34.08,-118.14,12.16369214550422
5.93,20,1151.0,211.0,478.0,183.0,38.41,-122.56,12.85996171223744
1.972,13,1974.0,426.0,1276.0,408.0,33.71,-117.09,11.413116179350729
4.1071,37,4943.0,851.0,2164.0,788.0,33.76,-117.87,12.648515568759908
4.1597,22,3634.0,664.0,1699.0,640.0,37.66,-121.86,12.58861365963002
4.2743,28,3379.0,552.0,1543.0,556.0,38.68,-121.34,11.728044909070784
3.5417,25,2443.0,444.0,868.0,342.0,38.96,-119.98,11.650955473631058
4.4219,9,2470.0,417.0,904.0,427.0,33.01,-117.06,12.251050791276205
3.455,34,1797.0,395.0,1162.0,407.0,38.31,-122.3,11.83138646878959
5.5196,45,3087.0,574.0,1474.0,567.0,33.83,-118.13,12.335349374897772
8.7716,12,2396.0,290.0,863.0,258.0,36.84,-119.84,12.342354626814949
3.8026,49,1073.0,260.0,725.0,272.0,33.85,-118.19,11.916395250412128
2.6964,21,494.0,127.0,489.0,106.0,34.2,-119.18,12.048254415120404
1.8269,32,1347.0,444.0,825.0,303.0,39.24,-120.02,12.323860125621126
2.7955,23,1796.0,380.0,939.0,330.0,38.69,-122.03,11.475233981948293
4.0812,45,1306.0,293.0,585.0,260.0,33.88,-117.93,12.39545670404338
4.4615,20,2270.0,498.0,1070.0,521.0,33.83,-118.38,12.860481596522911
1.1642,14,1787.0,853.0,2251.0,763.0,34.06,-118.28,12.899222326086994
4.2422,27,1797.0,538.0,1610.0,531.0,37.37,-121.99,12.377927112974284
3.5268,33,1927.0,482.0,1623.0,479.0,33.98,-118.1,11.93164237875414
5.078,26,1149.0,193.0,500.0,194.0,38.66,-121.32,12.003962581340351
2.3417,16,693.0,185.0,365.0,176.0,33.89,-117.56,12.16369214550422
8.0428,3,1170.0,148.0,493.0,142.0,34.16,-118.94,13.122367377396328
3.0721,40,1298.0,254.0,793.0,268.0,34.13,-117.27,11.3362002195732
4.6484,25,2113.0,422.0,1365.0,439.0,36.98,-121.99,12.365641477767022
10.0549,44,1778.0,251.0,641.0,251.0,34.15,-118.44,13.122367377396328
5.7268,23,3335.0,570.0,1560.0,555.0,33.99,-117.97,12.612540583969206
3.7655,26,4013.0,985.0,2442.0,922.0,33.82,-117.97,12.194511067314858
3.285,10,2980.0,585.0,1593.0,562.0,34.93,-120.43,12.293630123379582
7.313,35,3905.0,565.0,1562.0,553.0,37.43,-122.11,13.046995226943972
4.2031,8,530.0,109.0,398.0,96.0,38.55,-121.13,12.26670197321789
3.016,31,3300.0,790.0,2181.0,740.0,37.65,-122.07,11.994122464057146
8.2737,7,4139.0,544.0,1843.0,562.0,36.86,-119.77,12.173037959397275
6.0901,8,3866.0,539.0,1555.0,513.0,37.95,-122.01,12.60552303476121
5.5196,46,1901.0,295.0,833.0,352.0,37.94,-122.32,12.258669839471109
3.3681,31,3205.0,727.0,1647.0,664.0,33.93,-118.14,12.318959268856462
0.8026,23,1745.0,374.0,1054.0,325.0,37.81,-122.29,11.630717389475995
5.0863,37,3507.0,569.0,1663.0,608.0,37.48,-122.25,12.995213862920007
4.962,3,7030.0,1191.0,3238.0,1055.0,38.28,-122.0,11.993504229837974
3.2279,28,1089.0,179.0,544.0,190.0,35.51,-119.27,11.470028402317832
6.6137,26,2146.0,298.0,852.0,296.0,33.78,-118.09,12.744613625862527
5.5767,36,1726.0,287.0,820.0,288.0,33.83,-118.11,12.292713537231938
4.2031,13,1839.0,275.0,752.0,270.0,39.02,-121.08,12.252961002410007
3.5417,20,1349.0,238.0,601.0,203.0,39.95,-120.9,11.478344372113902
3.7143,49,1141.0,239.0,505.0,184.0,38.53,-122.94,11.910365121788654
3.4792,45,1211.0,234.0,1128.0,261.0,33.89,-118.21,11.614588152079596
2.3684,17,1621.0,350.0,706.0,338.0,38.57,-121.33,11.918397239722838
1.7276,50,1776.0,473.0,1807.0,440.0,37.78,-122.22,11.535674727063007
4.0039,30,1549.0,325.0,885.0,299.0,33.84,-118.0,12.181272652174696
4.7344,50,2443.0,494.0,947.0,451.0,34.13,-118.15,12.659378260676938
1.9236,37,653.0,176.0,827.0,176.0,37.38,-120.73,11.072884439922198
5.0808,24,1212.0,251.0,799.0,242.0,37.44,-121.91,12.26670197321789
4.575,16,2186.0,511.0,908.0,466.0,33.77,-117.85,12.323860125621126
2.6036,44,3595.0,953.0,1831.0,910.0,37.97,-122.53,12.568981617474362
2.4234,32,3068.0,628.0,1897.0,607.0,35.33,-119.01,11.06195554002416
3.8409,38,3966.0,768.0,1640.0,729.0,32.73,-117.22,12.582455604446343
2.881,47,1058.0,295.0,1097.0,274.0,33.97,-118.22,12.118884889350284
3.2206,40,1323.0,243.0,684.0,229.0,33.94,-118.31,11.889997957243736
3.5611,12,4965.0,872.0,2191.0,804.0,36.23,-119.34,11.40979579246376
4.3056,39,2889.0,517.0,1351.0,489.0,38.2,-122.66,12.434406702831367
5.4413,8,4913.0,744.0,2005.0,723.0,38.67,-120.99,12.14367050736717
3.7727,24,2596.0,438.0,473.0,237.0,33.75,-116.43,13.122367377396328
3.0461,16,2092.0,489.0,877.0,392.0,33.6,-117.7,12.287196307223883
3.1573,12,5048.0,1122.0,2209.0,1014.0,37.96,-121.98,11.749585258937907
4.037,35,1148.0,258.0,975.0,253.0,34.08,-118.04,12.0627852460275
12.9591,49,2850.0,379.0,1113.0,380.0,34.11,-118.29,13.122367377396328
1.7393,12,1350.0,300.0,423.0,172.0,40.56,-122.86,11.305913595583258
3.6988,28,4605.0,1188.0,2558.0,1093.0,33.87,-118.34,12.493508437657445
4.4474,42,1370.0,299.0,1018.0,328.0,33.83,-118.22,11.984184555794169
5.2043,15,3253.0,573.0,1408.0,586.0,35.64,-117.68,11.468984026707243
3.8421,29,2385.0,513.0,1788.0,510.0,37.46,-121.9,12.30456412327217
3.2196,31,2636.0,638.0,2695.0,614.0,34.18,-119.18,12.077107952499174
2.1863,23,3188.0,836.0,3883.0,840.0,34.01,-117.93,11.967821801563453
2.2454,37,845.0,249.0,881.0,252.0,34.04,-118.21,12.013706813470414
2.8553,38,2222.0,542.0,1067.0,512.0,33.64,-117.91,12.636558767583637
3.3261,30,2227.0,474.0,1961.0,481.0,34.08,-117.97,12.008237370904832
3.125,9,1245.0,234.0,517.0,187.0,38.94,-122.69,11.444657330797734
4.0495,12,2258.0,456.0,1147.0,433.0,33.14,-117.13,11.944064817531656
3.2391,29,1343.0,223.0,751.0,225.0,37.7,-121.14,12.141539457711714
2.4896,26,2405.0,564.0,680.0,531.0,37.87,-122.08,11.203692838488005
7.7773,33,1054.0,209.0,400.0,161.0,37.34,-122.38,13.030907958453746
5.3074,42,1297.0,246.0,611.0,242.0,33.67,-118.31,12.903961068615336
4.7656,25,2004.0,349.0,1085.0,343.0,33.68,-117.96,12.348877778786171
2.4667,30,1461.0,341.0,1014.0,345.0,34.1,-117.65,11.571203807011967
5.1442,6,9104.0,1535.0,3759.0,1481.0,38.49,-121.54,12.069685751267224
7.2651,36,3022.0,482.0,1278.0,494.0,33.88,-118.4,13.122367377396328
1.2034,52,1859.0,395.0,968.0,333.0,34.13,-117.3,11.283524879179666
4.7171,43,1840.0,356.0,966.0,323.0,34.18,-118.41,12.379609899729042
1.3444,32,1355.0,363.0,1427.0,384.0,36.3,-119.2,10.727684925086583
3.2125,20,1834.0,477.0,1305.0,417.0,34.4,-119.52,12.433212202169727
9.6465,5,5429.0,665.0,2315.0,687.0,34.21,-118.65,13.122367377396328
2.3287,16,1141.0,220.0,563.0,200.0,40.63,-122.23,11.780667550692456
2.8594,20,4413.0,1189.0,4818.0,1063.0,33.76,-117.91,12.27886296424548
5.5501,17,3318.0,502.0,1520.0,498.0,33.72,-117.92,12.521616693076714
2.6641,24,3305.0,982.0,2085.0,881.0,33.88,-118.14,12.03291497180652
6.6355,19,1983.0,283.0,1098.0,275.0,33.75,-117.95,12.528522019787818
3.2031,21,2863.0,701.0,1489.0,621.0,33.91,-118.06,12.104599010599316
5.5292,16,3190.0,471.0,1414.0,464.0,34.11,-117.68,12.248178615401171
1.9028,50,1279.0,300.0,675.0,255.0,37.85,-122.27,11.92371636583374
2.2019,24,1520.0,335.0,882.0,306.0,37.07,-120.84,11.51293546492023
2.3125,7,1626.0,325.0,677.0,304.0,36.85,-121.42,12.048254415120404
3.7125,28,2332.0,395.0,1041.0,344.0,39.27,-121.56,11.66822691098345
2.3036,35,1802.0,459.0,1009.0,390.0,37.79,-122.2,11.744045122410055
2.6974,29,1312.0,280.0,788.0,271.0,36.58,-119.61,11.19822841866684
6.091,20,3123.0,441.0,1319.0,432.0,33.69,-117.96,12.57901800545302
1.9145,52,1999.0,642.0,1846.0,620.0,37.8,-122.41,12.323860125621126
7.8383,52,2287.0,295.0,829.0,296.0,34.17,-118.27,13.122367377396328
2.1806,20,1193.0,454.0,1880.0,453.0,34.04,-118.28,12.100717685412471
2.5909,36,1089.0,240.0,623.0,226.0,32.83,-117.2,12.07824495582233
2.6667,52,1170.0,215.0,604.0,207.0,37.34,-121.87,12.694348933246845
5.8399,16,1565.0,274.0,950.0,280.0,33.63,-117.71,12.304110918882833
4.8603,16,2621.0,416.0,1247.0,386.0,38.24,-122.6,12.198045514142787
1.6509,17,720.0,174.0,333.0,117.0,33.69,-114.56,11.358619773129227
4.0189,43,2483.0,548.0,1212.0,493.0,33.99,-118.43,12.62116129842949
4.625,25,3030.0,532.0,1668.0,509.0,33.83,-118.03,12.34409829881876
3.125,44,1053.0,251.0,941.0,256.0,34.08,-118.15,12.233692676364548
7.0285,45,1346.0,214.0,415.0,209.0,34.05,-118.49,13.122367377396328
3.5052,26,4173.0,893.0,2471.0,863.0,33.9,-118.11,12.185875040240456
2.8025,5,2652.0,606.0,1767.0,536.0,32.78,-115.55,11.342149006315791
5.6488,25,5939.0,989.0,3275.0,954.0,37.25,-121.84,12.365641477767022
4.0625,19,1366.0,220.0,596.0,203.0,39.11,-121.68,11.86147448281689
2.6708,52,2573.0,639.0,1238.0,529.0,38.11,-122.26,11.605513761992055
5.1384,24,6393.0,1141.0,2743.0,1057.0,33.73,-118.02,12.727544397630073
1.5433,11,1294.0,314.0,713.0,290.0,36.32,-119.65,10.827766295132466
3.994,29,2003.0,401.0,1520.0,364.0,34.08,-118.0,12.182297237179364
4.4292,17,3332.0,762.0,1797.0,673.0,34.18,-119.22,12.351042741030522
1.8103,26,2359.0,622.0,2067.0,581.0,32.74,-117.08,11.733674150882164
3.154,23,3862.0,699.0,2082.0,652.0,34.03,-117.08,11.658764556186767
1.8208,19,1970.0,431.0,1166.0,363.0,41.09,-123.72,10.819798284210286
1.625,38,725.0,190.0,219.0,115.0,40.01,-121.23,11.225256725762891
3.0806,22,3119.0,640.0,786.0,351.0,38.94,-119.99,11.682676678340282
0.987,52,857.0,232.0,520.0,198.0,39.73,-121.84,11.630717389475995
2.4537,10,1742.0,307.0,721.0,312.0,39.8,-121.6,11.6776005682537
4.817,16,1754.0,284.0,773.0,277.0,38.67,-121.19,11.898194668458824
4.9205,31,1944.0,343.0,975.0,334.0,37.25,-121.91,12.390479526523466
1.3167,49,969.0,229.0,599.0,195.0,37.94,-122.37,11.178864319331652
2.5955,35,2345.0,607.0,2042.0,565.0,34.04,-118.34,11.847259703415569
4.6349,31,1949.0,344.0,986.0,322.0,37.54,-121.97,12.18689492294037
3.5833,45,529.0,112.0,448.0,120.0,33.93,-118.28,11.41422052949775
2.7321,18,4032.0,798.0,1948.0,775.0,40.9,-124.1,11.43605521971203
2.3654,14,1731.0,404.0,1269.0,351.0,33.89,-117.58,11.588969419043872
7.2929,17,1574.0,262.0,672.0,241.0,37.53,-122.51,12.782126864777656
4.0,16,1347.0,327.0,271.0,91.0,34.22,-117.09,11.37940550085183
2.8835,16,6352.0,1747.0,5085.0,1649.0,33.78,-117.89,12.174587138384211
6.1388,30,3742.0,633.0,1721.0,631.0,37.33,-121.98,12.619509230160354
2.5434,28,2223.0,752.0,1271.0,684.0,34.1,-118.34,12.354927900740968
3.1324,19,5411.0,1042.0,441.0,185.0,34.24,-116.86,11.790564777297387
2.2125,52,907.0,180.0,479.0,177.0,38.56,-121.46,11.552155793461898
3.4306,49,1295.0,276.0,765.0,265.0,34.03,-118.34,11.776834689218662
2.8,42,1380.0,331.0,1290.0,288.0,33.96,-118.22,11.994122464057146
2.3333,42,2101.0,480.0,945.0,426.0,38.67,-121.18,11.661354090741
4.25,27,2512.0,526.0,3033.0,526.0,37.34,-121.84,12.000897933306716
2.2697,52,996.0,228.0,731.0,228.0,37.8,-122.24,11.751950239425476
1.625,48,1116.0,524.0,1610.0,483.0,34.1,-118.33,12.377927112974284
4.6389,17,1145.0,209.0,499.0,202.0,33.94,-118.17,12.016732516077072
1.5957,18,3303.0,814.0,986.0,522.0,35.7,-118.5,11.52683823202353
3.8631,17,2247.0,705.0,1382.0,618.0,33.82,-117.88,12.323860125621126
3.5341,15,2392.0,446.0,747.0,421.0,33.1,-117.31,13.122367377396328
2.0042,47,1648.0,346.0,1120.0,338.0,34.02,-118.32,11.645715332733134
6.603,32,2612.0,418.0,1030.0,402.0,33.99,-118.39,12.819096490166212
8.1489,18,4845.0,735.0,1634.0,734.0,37.89,-122.18,13.120363378739665
5.0016,19,9503.0,1769.0,6370.0,1718.0,34.19,-119.2,12.294545870166347
4.1552,34,1740.0,387.0,1249.0,375.0,33.89,-118.35,12.36265322789447
5.8995,21,1343.0,183.0,462.0,193.0,37.96,-121.35,12.15425816271595
10.8034,18,4078.0,484.0,1490.0,482.0,33.97,-117.99,13.122367377396328
5.0092,17,3921.0,654.0,1895.0,641.0,36.82,-121.66,12.382967001677176
2.8229,52,2450.0,741.0,1415.0,664.0,37.8,-122.41,12.83468397161566
10.5981,17,4343.0,515.0,1605.0,484.0,33.84,-117.81,13.039201309581754
1.7574,42,2380.0,553.0,1300.0,504.0,40.5,-124.1,10.959557617938565
3.8906,31,2417.0,510.0,1102.0,507.0,34.18,-118.43,12.550374861980682
3.625,6,5129.0,1119.0,2533.0,949.0,34.05,-117.66,11.640447588047344
5.2166,17,3057.0,606.0,2030.0,602.0,37.28,-121.83,12.349744326212376
2.2243,32,2962.0,526.0,1542.0,521.0,38.69,-121.45,11.398647529267592
4.7357,24,2834.0,470.0,1815.0,471.0,34.05,-117.7,11.998439434579147
2.3333,31,2402.0,632.0,2830.0,603.0,34.08,-118.02,12.008846566115905
5.6501,4,9755.0,1748.0,4662.0,1583.0,33.97,-117.74,12.448630513463613
7.8139,9,2153.0,316.0,954.0,324.0,33.72,-117.77,12.627086246885057
3.2287,31,2750.0,664.0,1459.0,660.0,37.29,-121.98,12.487111450262471
7.1381,7,2465.0,336.0,978.0,332.0,34.61,-118.17,12.585197200606364
3.5893,46,2443.0,476.0,939.0,457.0,38.57,-121.43,11.863589378812122
3.7159,52,1555.0,289.0,620.0,292.0,37.73,-122.17,12.118884889350284
2.7019,33,2431.0,655.0,1854.0,603.0,37.67,-122.09,11.944714374881176
4.9196,27,2845.0,417.0,1219.0,460.0,36.73,-119.67,11.6776005682537
2.7477,52,2093.0,550.0,918.0,483.0,37.81,-122.24,12.40410759774362
1.9453,34,495.0,120.0,527.0,130.0,33.94,-118.05,11.91170829631447
2.4688,21,1548.0,308.0,1137.0,306.0,36.15,-119.74,11.023551435004949
4.9485,11,4694.0,824.0,2223.0,783.0,32.95,-117.11,12.35363452394233
4.8382,45,989.0,174.0,504.0,180.0,37.51,-122.25,12.575568548598568
3.6522,8,2875.0,548.0,1718.0,551.0,36.79,-119.87,11.2922912626048
3.6094,47,1717.0,314.0,868.0,295.0,34.19,-118.15,11.9873007744816
5.5676,16,3787.0,515.0,1606.0,507.0,37.99,-121.88,12.067965083912192
6.2037,32,604.0,108.0,314.0,113.0,34.27,-118.35,12.232719445013917
5.5423,14,7876.0,1253.0,3699.0,1162.0,34.15,-117.8,12.424006650692135
3.1235,17,2729.0,897.0,1404.0,758.0,34.04,-118.46,12.949915316828667
1.3417,7,1697.0,424.0,808.0,354.0,33.78,-117.18,12.039433474778324
2.4044,34,1923.0,379.0,1101.0,351.0,35.5,-119.28,11.094390314766317
6.2263,52,573.0,102.0,232.0,92.0,37.39,-122.33,13.122367377396328
1.9688,29,1978.0,538.0,823.0,490.0,38.6,-121.46,11.817472029092508
5.0096,34,1763.0,303.0,894.0,297.0,33.91,-117.91,12.30908490619414
12.0088,16,895.0,181.0,237.0,149.0,33.96,-118.48,13.122367377396328
5.9345,23,2179.0,308.0,926.0,299.0,37.69,-121.91,12.466901115884776
6.2296,26,1299.0,174.0,533.0,180.0,37.94,-121.94,12.583484584029572
4.9485,32,1955.0,313.0,804.0,317.0,37.95,-122.03,12.217511966297351
1.1667,52,1010.0,209.0,604.0,187.0,37.81,-122.3,11.269591961359197
2.2284,25,2161.0,462.0,896.0,468.0,32.83,-117.14,12.086731521684555
4.6547,52,2713.0,624.0,1370.0,594.0,37.74,-122.42,12.693735061569711
4.0,31,1053.0,230.0,686.0,211.0,33.95,-118.15,12.48067327781818
7.2045,49,1068.0,190.0,410.0,171.0,37.37,-122.11,13.122367377396328
3.7687,27,2400.0,435.0,1085.0,444.0,38.13,-121.19,12.01491819331946
2.6071,45,131.0,28.0,89.0,31.0,33.99,-117.35,11.630717389475995
6.3214,34,982.0,148.0,498.0,156.0,33.83,-117.96,12.30501712236033
1.4648,28,1608.0,409.0,567.0,254.0,32.64,-116.2,11.03167482454464
1.325,46,941.0,218.0,621.0,195.0,37.75,-122.18,11.374823643830943
4.125,52,50.0,9.0,60.0,16.0,34.07,-117.37,12.47801017053037
5.1515,17,9559.0,1911.0,5279.0,1844.0,34.02,-118.11,12.672635988772472
2.0943,28,10035.0,1856.0,6912.0,1818.0,39.12,-121.39,11.592669666556796
2.8684,20,1996.0,515.0,659.0,295.0,33.41,-116.01,11.047726275896393
2.1036,42,1437.0,307.0,1035.0,284.0,37.64,-121.02,11.388506711556236
3.5739,45,2324.0,397.0,968.0,384.0,37.77,-122.16,12.07824495582233
4.1279,17,7982.0,1603.0,6437.0,1596.0,34.17,-119.16,12.318959268856462
3.4545,36,1311.0,259.0,648.0,268.0,38.44,-122.68,11.990407312509369
2.1991,47,886.0,196.0,517.0,188.0,37.97,-121.24,11.1154434073529
8.051,19,2691.0,347.0,1154.0,366.0,32.84,-117.22,12.803812391556706
2.1474,21,1425.0,323.0,727.0,287.0,38.73,-122.62,11.35394145674048
4.0909,16,2048.0,373.0,1052.0,388.0,36.33,-119.66,11.438212694578302
2.1149,43,1105.0,241.0,982.0,206.0,37.32,-121.89,12.127575825689416
7.2708,6,2290.0,312.0,957.0,274.0,34.05,-116.98,12.665713390084107
3.5878,43,1381.0,278.0,1494.0,298.0,33.91,-118.2,11.68183244734232
4.6855,5,4423.0,763.0,1906.0,667.0,33.88,-116.53,11.737675724836684
3.1979,32,2945.0,651.0,2044.0,652.0,34.02,-117.98,12.12215284831553
1.4773,36,832.0,198.0,814.0,174.0,35.37,-118.99,10.957817003758691
5.0907,21,8711.0,1544.0,3173.0,1396.0,33.54,-117.75,12.843181079306648
3.0726,52,1052.0,239.0,381.0,201.0,32.75,-117.17,12.57625939252641
3.2404,36,337.0,69.0,223.0,68.0,36.97,-122.03,12.323860125621126
6.0661,24,4165.0,646.0,2194.0,658.0,34.27,-119.17,12.366493625870792
2.8462,35,1451.0,435.0,1888.0,420.0,33.94,-118.35,11.912379207638454
6.5631,26,2790.0,413.0,1014.0,397.0,34.44,-119.66,13.122367377396328
4.7022,15,7000.0,1185.0,3555.0,1118.0,33.13,-117.03,12.059895922372384
2.0216,32,1393.0,276.0,999.0,245.0,36.55,-119.79,11.248972939884329
2.2303,36,1678.0,606.0,1645.0,543.0,37.8,-122.25,11.667370387218226
2.0958,52,1686.0,377.0,982.0,356.0,34.0,-118.3,11.664796405307865
3.0043,6,8278.0,1579.0,3062.0,1446.0,33.71,-117.02,11.810812786275871
2.0888,45,1913.0,696.0,1552.0,611.0,34.1,-118.33,12.377927112974284
4.0904,52,591.0,173.0,353.0,137.0,37.77,-122.21,11.297266335365643
2.6311,42,944.0,200.0,567.0,190.0,33.97,-118.3,11.72885102917796
3.2917,26,2447.0,482.0,1405.0,486.0,33.2,-117.36,11.92371636583374
2.7543,15,1707.0,514.0,1335.0,434.0,33.64,-117.93,12.088420226343088
3.6619,31,3209.0,723.0,1489.0,692.0,36.96,-121.98,12.40942564947524
1.8015,26,1388.0,409.0,515.0,392.0,33.77,-118.09,11.034905792929417
4.0865,30,2320.0,448.0,1434.0,452.0,33.85,-118.03,12.224408511383016
2.3625,40,690.0,129.0,305.0,110.0,39.67,-120.24,11.042937835596494
6.0298,23,2296.0,356.0,902.0,334.0,38.48,-122.72,12.57453138700918
4.2813,52,2606.0,426.0,883.0,380.0,32.76,-117.1,12.509139512775626
10.2252,14,923.0,136.0,420.0,130.0,33.89,-117.97,13.045052435059912
4.0977,48,1321.0,263.0,506.0,252.0,37.8,-122.21,12.344533742172285
3.6591,36,2557.0,540.0,1556.0,491.0,34.22,-118.4,12.121608929585332
10.6186,17,3430.0,425.0,1468.0,433.0,33.01,-117.05,12.969913583583338
7.598,21,1214.0,192.0,500.0,185.0,37.27,-121.99,12.759385756113828
0.8478,39,2065.0,532.0,2015.0,535.0,33.93,-118.23,11.560772327227417
3.1629,33,1829.0,512.0,1345.0,500.0,34.18,-118.37,12.200562492481511
5.6874,16,1660.0,236.0,733.0,214.0,33.16,-117.14,12.219487265827034
4.1708,33,1250.0,276.0,866.0,268.0,33.89,-118.14,12.07254696717504
4.3977,31,2545.0,373.0,956.0,342.0,32.76,-117.0,12.33182825999709
5.0574,37,1814.0,329.0,850.0,328.0,33.8,-118.1,12.3917261452321
3.3266,28,5109.0,1482.0,2313.0,1451.0,34.02,-118.5,13.08839492693925
1.9387,30,3107.0,994.0,3543.0,850.0,33.79,-118.19,11.86147448281689
2.5,42,510.0,88.0,247.0,99.0,36.6,-119.45,11.19822841866684
2.6036,29,2559.0,787.0,1886.0,769.0,34.25,-118.28,11.9959748767362
4.5759,43,1428.0,325.0,836.0,302.0,34.23,-118.26,12.251050791276205
4.0437,32,2275.0,397.0,1233.0,418.0,38.0,-122.32,12.000283875037857
3.9722,17,8005.0,1382.0,999.0,383.0,38.93,-120.0,12.655238799709434
3.6597,29,1940.0,337.0,1070.0,332.0,37.45,-120.89,11.888625282853006
2.346,38,2239.0,721.0,984.0,684.0,33.77,-118.17,12.017336559562407
2.2326,36,2077.0,496.0,1206.0,528.0,34.18,-118.44,12.30592250537653
5.0077,35,802.0,153.0,445.0,150.0,33.93,-118.0,12.128116509451258
4.3125,34,703.0,127.0,369.0,127.0,34.19,-118.61,12.255343646460032
2.8239,43,2172.0,605.0,2386.0,597.0,34.02,-118.15,11.922389234432126
5.1482,12,5744.0,1054.0,2104.0,847.0,33.38,-117.63,13.122367377396328
1.9954,30,2081.0,456.0,1005.0,438.0,38.24,-122.04,11.439289689006644
4.0859,49,1207.0,255.0,658.0,220.0,37.72,-122.46,12.339733404786474
4.825,26,1125.0,210.0,943.0,214.0,37.32,-121.83,12.10625783509458
1.4766,23,3800.0,1003.0,3786.0,917.0,36.76,-119.76,10.831726617926124
4.6875,33,914.0,147.0,394.0,132.0,38.67,-123.01,12.413903554462664
5.5124,34,325.0,60.0,433.0,83.0,34.26,-118.44,12.068538968726306
1.3657,50,475.0,172.0,483.0,120.0,32.7,-117.15,11.998439434579147
3.2077,9,5643.0,1005.0,3166.0,957.0,34.42,-117.27,11.443586104891608
3.1734,38,2012.0,347.0,880.0,332.0,37.67,-122.13,12.109567251742098
3.183,14,1665.0,390.0,505.0,348.0,38.44,-122.59,12.212059687374296
1.2065,43,713.0,245.0,880.0,237.0,34.0,-118.28,11.548302261270589
4.027,31,2128.0,520.0,1049.0,485.0,33.06,-117.3,12.577639650232571
